isi,prime,target,condition,meanRT
50,plus,minus,strong,649.2
1050,plus,minus,strong,608.0
50,negative,minus,weak,782.1
1050,negative,minus,weak,759.5
50,ancestor,minus,unrel_strong,728.8
1050,ancestor,minus,unrel_strong,753.7
50,worst,minus,unrel_weak,691.7
1050,worst,minus,unrel_weak,801.1
50,hour,minute,strong,579.9
1050,hour,minute,strong,716.0
50,second,minute,weak,623.3
1050,second,minute,weak,673.3
50,circus,minute,unrel_strong,619.9
1050,circus,minute,unrel_strong,793.1
50,caboose,minute,unrel_weak,652.3
1050,caboose,minute,unrel_weak,710.1
50,reflection,mirror,strong,709.3
1050,reflection,mirror,strong,602.0
50,image,mirror,weak,591.8
1050,image,mirror,weak,670.9
50,norm,mirror,unrel_strong,723.0
1050,norm,mirror,unrel_strong,625.2
50,negative,mirror,unrel_weak,691.0
1050,negative,mirror,unrel_weak,670.5
50,fog,mist,strong,622.6
1050,fog,mist,strong,715.1
50,haze,mist,weak,709.1
1050,haze,mist,weak,688.8
50,entertain,mist,unrel_strong,749.2
1050,entertain,mist,unrel_strong,761.0
50,application,mist,unrel_weak,716.3
1050,application,mist,unrel_weak,748.4
50,folly,mistake,strong,632.4
1050,folly,mistake,strong,797.9
50,apology,mistake,weak,696.7
1050,apology,mistake,weak,739.1
50,wart,mistake,unrel_strong,791.5
1050,wart,mistake,unrel_strong,739.9
50,frail,mistake,unrel_weak,704.1
1050,frail,mistake,unrel_weak,705.6
50,confuse,misunderstand,strong,827.5
1050,confuse,misunderstand,strong,991.3
50,understand,misunderstand,weak,876.9
1050,understand,misunderstand,weak,922.4
50,suggest,misunderstand,unrel_strong,1007.1
1050,suggest,misunderstand,unrel_strong,871.7
50,fill,misunderstand,unrel_weak,894.8
1050,fill,misunderstand,unrel_weak,1045.7
50,blend,mix,strong,598.7
1050,blend,mix,strong,668.0
50,match,mix,weak,648.8
1050,match,mix,weak,694.2
50,skip,mix,unrel_strong,611.6
1050,skip,mix,unrel_strong,702.4
50,apart,mix,unrel_weak,619.3
1050,apart,mix,unrel_weak,739.3
50,combination,mixture,strong,848.5
1050,combination,mixture,strong,815.3
50,compound,mixture,weak,639.2
1050,compound,mixture,weak,795.3
50,havoc,mixture,unrel_strong,878.5
1050,havoc,mixture,unrel_strong,792.9
50,match,mixture,unrel_weak,816.4
1050,match,mixture,unrel_weak,645.9
50,gangster,mob,strong,624.1
1050,gangster,mob,strong,782.8
50,crowd,mob,weak,690.7
1050,crowd,mob,weak,830.2
50,microscope,mob,unrel_strong,779.3
1050,microscope,mob,unrel_strong,821.0
50,addict,mob,unrel_weak,747.6
1050,addict,mob,unrel_weak,773.6
50,contemporary,modern,strong,670.1
1050,contemporary,modern,strong,703.3
50,ancient,modern,weak,642.1
1050,ancient,modern,weak,807.2
50,opportunity,modern,unrel_strong,756.0
1050,opportunity,modern,unrel_strong,763.2
50,ride,modern,unrel_weak,676.1
1050,ride,modern,unrel_weak,693.5
50,shape,mold,strong,658.5
1050,shape,mold,strong,666.3
50,jello,mold,weak,658.2
1050,jello,mold,weak,689.4
50,tusk,mold,unrel_strong,741.7
1050,tusk,mold,unrel_strong,756.7
50,semester,mold,unrel_weak,717.0
1050,semester,mold,unrel_weak,670.4
50,dad,mom,strong,607.6
1050,dad,mom,strong,681.6
50,grandparents,mom,weak,590.8
1050,grandparents,mom,weak,623.9
50,adverb,mom,unrel_strong,615.8
1050,adverb,mom,unrel_strong,696.8
50,analysis,mom,unrel_weak,607.5
1050,analysis,mom,unrel_weak,762.8
50,wallet,money,strong,573.2
1050,wallet,money,strong,588.9
50,occupation,money,weak,593.0
1050,occupation,money,weak,769.5
50,tangerine,money,unrel_strong,539.8
1050,tangerine,money,unrel_strong,678.3
50,excedrin,money,unrel_weak,662.7
1050,excedrin,money,unrel_weak,654.7
50,monastery,monk,strong,726.1
1050,monastery,monk,strong,712.2
50,friar,monk,weak,733.8
1050,friar,monk,weak,821.3
50,opposite,monk,unrel_strong,776.6
1050,opposite,monk,unrel_strong,792.3
50,stimulus,monk,unrel_weak,810.7
1050,stimulus,monk,unrel_weak,880.0
50,frankenstein,monster,strong,575.3
1050,frankenstein,monster,strong,707.6
50,phantom,monster,weak,716.8
1050,phantom,monster,weak,727.5
50,gloves,monster,unrel_strong,633.7
1050,gloves,monster,unrel_strong,755.0
50,soup,monster,unrel_weak,763.8
1050,soup,monster,unrel_weak,655.9
50,weekly,monthly,strong,676.2
1050,weekly,monthly,strong,643.5
50,daily,monthly,weak,737.2
1050,daily,monthly,weak,670.6
50,bathtub,monthly,unrel_strong,692.2
1050,bathtub,monthly,unrel_strong,719.1
50,sponge,monthly,unrel_weak,805.8
1050,sponge,monthly,unrel_weak,685.7
50,crescent,moon,strong,625.0
1050,crescent,moon,strong,537.2
50,sunset,moon,weak,698.4
1050,sunset,moon,weak,704.3
50,premises,moon,unrel_strong,779.2
1050,premises,moon,unrel_strong,647.6
50,descent,moon,unrel_weak,686.0
1050,descent,moon,unrel_weak,725.4
50,extra,more,strong,576.8
1050,extra,more,strong,760.2
50,another,more,weak,594.4
1050,another,more,weak,719.2
50,ridiculous,more,unrel_strong,627.5
1050,ridiculous,more,unrel_strong,627.0
50,convict,more,unrel_weak,720.1
1050,convict,more,unrel_weak,680.8
50,dew,morning,strong,794.0
1050,dew,morning,strong,677.3
50,alarm,morning,weak,752.7
1050,alarm,morning,weak,647.2
50,host,morning,unrel_strong,687.7
1050,host,morning,unrel_strong,657.5
50,can,morning,unrel_weak,679.7
1050,can,morning,unrel_weak,645.0
50,least,most,strong,616.8
1050,least,most,strong,626.6
50,majority,most,weak,681.2
1050,majority,most,weak,646.4
50,robe,most,unrel_strong,656.9
1050,robe,most,unrel_strong,744.4
50,frustration,most,unrel_weak,681.0
1050,frustration,most,unrel_weak,789.6
50,hotel,motel,strong,643.3
1050,hotel,motel,strong,783.7
50,roach,motel,weak,639.4
1050,roach,motel,weak,812.2
50,wednesday,motel,unrel_strong,643.5
1050,wednesday,motel,unrel_strong,739.5
50,shore,motel,unrel_weak,721.0
1050,shore,motel,unrel_weak,784.0
50,father,mother,strong,631.4
1050,father,mother,strong,593.0
50,brother,mother,weak,628.6
1050,brother,mother,weak,689.8
50,squint,mother,unrel_strong,617.9
1050,squint,mother,unrel_strong,674.0
50,local,mother,unrel_weak,619.3
1050,local,mother,unrel_weak,901.2
50,movement,motion,strong,596.3
1050,movement,motion,strong,619.8
50,physics,motion,weak,640.2
1050,physics,motion,weak,748.4
50,step,motion,unrel_strong,704.6
1050,step,motion,unrel_strong,852.7
50,instruct,motion,unrel_weak,706.7
1050,instruct,motion,unrel_weak,669.7
50,helmet,motorcycle,strong,708.1
1050,helmet,motorcycle,strong,775.0
50,harley,motorcycle,weak,780.1
1050,harley,motorcycle,weak,770.9
50,latch,motorcycle,unrel_strong,751.6
1050,latch,motorcycle,unrel_strong,690.5
50,nut,motorcycle,unrel_weak,870.7
1050,nut,motorcycle,unrel_weak,728.2
50,hill,mountain,strong,670.3
1050,hill,mountain,strong,738.7
50,rocks,mountain,weak,649.4
1050,rocks,mountain,weak,739.7
50,faculty,mountain,unrel_strong,737.8
1050,faculty,mountain,unrel_strong,718.1
50,screen,mountain,unrel_weak,641.9
1050,screen,mountain,unrel_weak,615.1
50,smoky,mountains,strong,700.6
1050,smoky,mountains,strong,675.2
50,heights,mountains,weak,751.2
1050,heights,mountains,weak,764.8
50,carpet,mountains,unrel_strong,713.4
1050,carpet,mountains,unrel_strong,760.7
50,handcuffs,mountains,unrel_weak,681.3
1050,handcuffs,mountains,unrel_weak,613.1
50,squeak,mouse,strong,596.3
1050,squeak,mouse,strong,686.1
50,click,mouse,weak,619.6
1050,click,mouse,weak,617.5
50,coleslaw,mouse,unrel_strong,666.7
1050,coleslaw,mouse,unrel_strong,678.8
50,honesty,mouse,unrel_weak,679.1
1050,honesty,mouse,unrel_weak,803.8
50,beard,moustache,strong,669.0
1050,beard,moustache,strong,713.7
50,disguise,moustache,weak,724.0
1050,disguise,moustache,weak,822.4
50,saltine,moustache,unrel_strong,692.2
1050,saltine,moustache,unrel_strong,803.0
50,payment,moustache,unrel_weak,721.5
1050,payment,moustache,unrel_weak,802.5
50,jaw,mouth,strong,630.6
1050,jaw,mouth,strong,595.3
50,spit,mouth,weak,667.0
1050,spit,mouth,weak,728.8
50,weave,mouth,unrel_strong,646.0
1050,weave,mouth,unrel_strong,693.7
50,complex,mouth,unrel_weak,585.3
1050,complex,mouth,unrel_weak,722.0
50,shift,move,strong,711.5
1050,shift,move,strong,714.9
50,swift,move,weak,625.5
1050,swift,move,weak,672.4
50,repair,move,unrel_strong,601.9
1050,repair,move,unrel_strong,638.2
50,oasis,move,unrel_weak,672.0
1050,oasis,move,unrel_weak,625.7
50,motion,movement,strong,661.3
1050,motion,movement,strong,770.2
50,backward,movement,weak,717.2
1050,backward,movement,weak,743.5
50,alone,movement,unrel_strong,725.8
1050,alone,movement,unrel_strong,758.8
50,chips,movement,unrel_weak,705.0
1050,chips,movement,unrel_weak,747.8
50,production,movie,strong,593.3
1050,production,movie,strong,699.4
50,twister,movie,weak,601.0
1050,twister,movie,weak,724.7
50,athletic,movie,unrel_strong,681.0
1050,athletic,movie,unrel_strong,652.5
50,earthquake,movie,unrel_weak,648.4
1050,earthquake,movie,unrel_weak,673.8
50,dirt,mud,strong,610.4
1050,dirt,mud,strong,712.9
50,stuck,mud,weak,711.3
1050,stuck,mud,weak,650.6
50,subtle,mud,unrel_strong,657.0
1050,subtle,mud,unrel_strong,747.1
50,football,mud,unrel_weak,631.3
1050,football,mud,unrel_weak,679.3
50,divide,multiply,strong,790.5
1050,divide,multiply,strong,619.2
50,subtract,multiply,weak,803.4
1050,subtract,multiply,weak,720.9
50,retreat,multiply,unrel_strong,727.5
1050,retreat,multiply,unrel_strong,724.2
50,producer,multiply,unrel_weak,725.2
1050,producer,multiply,unrel_weak,722.4
50,kill,murder,strong,612.1
1050,kill,murder,strong,562.6
50,attempt,murder,weak,683.0
1050,attempt,murder,weak,692.2
50,air,murder,unrel_strong,706.0
1050,air,murder,unrel_strong,690.0
50,carbon,murder,unrel_weak,599.0
1050,carbon,murder,unrel_weak,650.5
50,killer,murderer,strong,749.5
1050,killer,murderer,strong,704.4
50,victim,murderer,weak,572.3
1050,victim,murderer,weak,741.2
50,sample,murderer,unrel_strong,814.8
1050,sample,murderer,unrel_strong,751.9
50,upstream,murderer,unrel_weak,780.1
1050,upstream,murderer,unrel_weak,812.6
50,flex,muscle,strong,674.6
1050,flex,muscle,strong,673.5
50,athlete,muscle,weak,606.5
1050,athlete,muscle,weak,752.7
50,chemical,muscle,unrel_strong,677.0
1050,chemical,muscle,unrel_strong,775.4
50,broom,muscle,unrel_weak,653.1
1050,broom,muscle,unrel_weak,681.3
50,tune,music,strong,573.1
1050,tune,music,strong,642.7
50,underground,music,weak,560.3
1050,underground,music,weak,682.3
50,extra,music,unrel_strong,552.8
1050,extra,music,unrel_strong,810.9
50,offend,music,unrel_weak,600.3
1050,offend,music,unrel_weak,695.1
50,tack,nail,strong,648.6
1050,tack,nail,strong,606.0
50,remover,nail,weak,620.0
1050,remover,nail,weak,668.6
50,honest,nail,unrel_strong,695.1
1050,honest,nail,unrel_strong,662.2
50,pike,nail,unrel_weak,611.6
1050,pike,nail,unrel_weak,694.0
50,strip,naked,strong,667.2
1050,strip,naked,strong,740.6
50,party,naked,weak,641.0
1050,party,naked,weak,614.1
50,sneeze,naked,unrel_strong,636.0
1050,sneeze,naked,unrel_strong,652.1
50,team,naked,unrel_weak,677.1
1050,team,naked,unrel_weak,626.7
50,initial,name,strong,709.9
1050,initial,name,strong,629.7
50,designer,name,weak,628.2
1050,designer,name,weak,676.0
50,disaster,name,unrel_strong,792.1
1050,disaster,name,unrel_strong,630.1
50,she,name,unrel_weak,723.5
1050,she,name,unrel_weak,660.6
50,wide,narrow,strong,660.3
1050,wide,narrow,strong,665.9
50,straight,narrow,weak,643.3
1050,straight,narrow,weak,621.1
50,hobo,narrow,unrel_strong,652.1
1050,hobo,narrow,unrel_strong,720.9
50,strong,narrow,unrel_weak,771.3
1050,strong,narrow,unrel_weak,784.1
50,natural,nature,strong,678.5
1050,natural,nature,strong,628.9
50,environment,nature,weak,650.5
1050,environment,nature,weak,670.6
50,government,nature,unrel_strong,828.5
1050,government,nature,unrel_strong,696.2
50,break,nature,unrel_weak,765.4
1050,break,nature,unrel_weak,748.5
50,army,navy,strong,672.3
1050,army,navy,strong,605.9
50,officer,navy,weak,671.8
1050,officer,navy,weak,688.7
50,prince,navy,unrel_strong,775.1
1050,prince,navy,unrel_strong,763.0
50,increase,navy,unrel_weak,706.8
1050,increase,navy,unrel_weak,624.0
50,far,near,strong,634.9
1050,far,near,strong,688.0
50,close,near,weak,578.2
1050,close,near,weak,865.0
50,ore,near,unrel_strong,669.0
1050,ore,near,unrel_strong,700.4
50,suburb,near,unrel_weak,615.2
1050,suburb,near,unrel_weak,626.0
50,organize,neat,strong,640.8
1050,organize,neat,strong,861.1
50,interesting,neat,weak,789.6
1050,interesting,neat,weak,781.1
50,caring,neat,unrel_strong,635.8
1050,caring,neat,unrel_strong,816.4
50,chief,neat,unrel_weak,770.2
1050,chief,neat,unrel_weak,707.2
50,scarf,neck,strong,632.8
1050,scarf,neck,strong,644.7
50,glands,neck,weak,782.4
1050,glands,neck,weak,605.1
50,mask,neck,unrel_strong,639.0
1050,mask,neck,unrel_strong,624.7
50,cemetery,neck,unrel_weak,758.0
1050,cemetery,neck,unrel_weak,673.8
50,bead,necklace,strong,640.5
1050,bead,necklace,strong,767.2
50,jewelry,necklace,weak,680.3
1050,jewelry,necklace,weak,779.0
50,hand,necklace,unrel_strong,637.8
1050,hand,necklace,unrel_strong,733.8
50,muffin,necklace,unrel_weak,631.7
1050,muffin,necklace,unrel_weak,680.8
50,necessary,need,strong,628.7
1050,necessary,need,strong,608.4
50,help,need,weak,617.3
1050,help,need,weak,581.6
50,philosophy,need,unrel_strong,652.2
1050,philosophy,need,unrel_strong,563.0
50,context,need,unrel_weak,673.3
1050,context,need,unrel_weak,733.7
50,injection,needle,strong,569.6
1050,injection,needle,strong,814.6
50,physician,needle,weak,659.5
1050,physician,needle,weak,779.8
50,sub,needle,unrel_strong,661.1
1050,sub,needle,unrel_strong,716.2
50,kitten,needle,unrel_weak,667.8
1050,kitten,needle,unrel_weak,729.6
50,positive,negative,strong,690.8
1050,positive,negative,strong,678.3
50,not,negative,weak,762.8
1050,not,negative,weak,711.5
50,dump,negative,unrel_strong,683.1
1050,dump,negative,unrel_strong,644.9
50,overpower,negative,unrel_weak,663.6
1050,overpower,negative,unrel_weak,707.1
50,community,neighborhood,strong,740.2
1050,community,neighborhood,strong,703.1
50,suburb,neighborhood,weak,837.8
1050,suburb,neighborhood,weak,674.4
50,scarcity,neighborhood,unrel_strong,682.6
1050,scarcity,neighborhood,unrel_strong,705.7
50,tropical,neighborhood,unrel_weak,708.7
1050,tropical,neighborhood,unrel_weak,714.8
50,niece,nephew,strong,663.8
1050,niece,nephew,strong,825.9
50,cousin,nephew,weak,672.5
1050,cousin,nephew,weak,855.2
50,thinking,nephew,unrel_strong,781.9
1050,thinking,nephew,unrel_strong,805.7
50,captain,nephew,unrel_weak,706.2
1050,captain,nephew,unrel_weak,704.2
50,anxiety,nervous,strong,707.5
1050,anxiety,nervous,strong,646.0
50,interview,nervous,weak,703.6
1050,interview,nervous,weak,709.4
50,mastery,nervous,unrel_strong,809.1
1050,mastery,nervous,unrel_strong,661.1
50,rye,nervous,unrel_weak,708.6
1050,rye,nervous,unrel_weak,678.1
50,axon,neuron,strong,769.3
1050,axon,neuron,strong,701.6
50,nerve,neuron,weak,847.4
1050,nerve,neuron,weak,697.6
50,embrace,neuron,unrel_strong,822.7
1050,embrace,neuron,unrel_strong,858.1
50,rumor,neuron,unrel_weak,907.6
1050,rumor,neuron,unrel_weak,904.7
50,electron,neutron,strong,852.2
1050,electron,neutron,strong,704.2
50,atom,neutron,weak,761.1
1050,atom,neutron,weak,802.4
50,high,neutron,unrel_strong,856.9
1050,high,neutron,unrel_strong,1043.2
50,portray,neutron,unrel_weak,856.1
1050,portray,neutron,unrel_weak,847.9
50,ever,never,strong,608.3
1050,ever,never,strong,709.4
50,once,never,weak,722.4
1050,once,never,weak,677.3
50,noun,never,unrel_strong,677.9
1050,noun,never,unrel_strong,705.8
50,bias,never,unrel_weak,796.8
1050,bias,never,unrel_weak,635.6
50,old,new,strong,557.8
1050,old,new,strong,708.9
50,meet,new,weak,595.5
1050,meet,new,weak,645.3
50,before,new,unrel_strong,593.1
1050,before,new,unrel_strong,648.1
50,summary,new,unrel_weak,687.2
1050,summary,new,unrel_weak,726.4
50,update,news,strong,569.0
1050,update,news,strong,656.6
50,network,news,weak,594.5
1050,network,news,weak,811.6
50,nuts,news,unrel_strong,630.4
1050,nuts,news,unrel_strong,713.2
50,go,news,unrel_weak,657.6
1050,go,news,unrel_weak,637.5
50,column,newspaper,strong,744.2
1050,column,newspaper,strong,653.5
50,advertisement,newspaper,weak,730.8
1050,advertisement,newspaper,weak,719.6
50,pocketbook,newspaper,unrel_strong,740.0
1050,pocketbook,newspaper,unrel_strong,779.7
50,section,newspaper,unrel_weak,763.0
1050,section,newspaper,unrel_weak,786.0
50,fig,newton,strong,794.8
1050,fig,newton,strong,755.6
50,gravity,newton,weak,897.8
1050,gravity,newton,weak,788.6
50,spring,newton,unrel_strong,887.2
1050,spring,newton,unrel_strong,818.8
50,bullet,newton,unrel_weak,879.1
1050,bullet,newton,unrel_weak,900.0
50,friendliness,nice,strong,586.8
1050,friendliness,nice,strong,699.9
50,evil,nice,weak,659.0
1050,evil,nice,weak,601.0
50,cleaner,nice,unrel_strong,704.7
1050,cleaner,nice,unrel_strong,598.2
50,bridge,nice,unrel_weak,672.7
1050,bridge,nice,unrel_weak,663.4
50,moonlight,night,strong,628.1
1050,moonlight,night,strong,660.9
50,bat,night,weak,665.1
1050,bat,night,weak,793.8
50,doorbell,night,unrel_strong,596.2
1050,doorbell,night,unrel_strong,617.5
50,synagogue,night,unrel_weak,544.2
1050,synagogue,night,unrel_weak,672.8
50,refuse,no,strong,569.2
1050,refuse,no,strong,806.2
50,haircut,no,weak,641.3
1050,haircut,no,weak,676.4
50,huge,no,unrel_strong,632.5
1050,huge,no,unrel_strong,642.6
50,flour,no,unrel_weak,673.0
1050,flour,no,unrel_weak,728.3
50,sound,noise,strong,639.8
1050,sound,noise,strong,634.2
50,hearing,noise,weak,643.1
1050,hearing,noise,weak,662.5
50,easter,noise,unrel_strong,733.3
1050,easter,noise,unrel_strong,636.8
50,action,noise,unrel_weak,647.9
1050,action,noise,unrel_weak,653.2
50,all,none,strong,625.1
1050,all,none,strong,647.3
50,wealth,none,weak,594.4
1050,wealth,none,weak,726.9
50,climate,none,unrel_strong,728.1
1050,climate,none,unrel_strong,792.3
50,live,none,unrel_weak,668.6
1050,live,none,unrel_weak,679.4
50,oodles,noodles,strong,773.4
1050,oodles,noodles,strong,768.7
50,macaroni,noodles,weak,617.9
1050,macaroni,noodles,weak,801.6
50,more,noodles,unrel_strong,695.3
1050,more,noodles,unrel_strong,808.2
50,release,noodles,unrel_weak,645.5
1050,release,noodles,unrel_weak,853.0
50,standard,normal,strong,674.2
1050,standard,normal,strong,633.4
50,sober,normal,weak,615.0
1050,sober,normal,weak,635.0
50,mist,normal,unrel_strong,614.1
1050,mist,normal,unrel_strong,602.0
50,building,normal,unrel_weak,619.7
1050,building,normal,unrel_weak,606.6
50,snot,nose,strong,698.3
1050,snot,nose,strong,695.3
50,feature,nose,weak,680.8
1050,feature,nose,weak,726.5
50,guess,nose,unrel_strong,663.7
1050,guess,nose,unrel_strong,747.8
50,crude,nose,unrel_weak,713.7
1050,crude,nose,unrel_weak,614.9
50,maybe,not,strong,625.9
1050,maybe,not,strong,641.7
50,ready,not,weak,641.0
1050,ready,not,weak,780.3
50,corpse,not,unrel_strong,602.8
1050,corpse,not,unrel_strong,719.0
50,lust,not,unrel_weak,664.6
1050,lust,not,unrel_weak,638.9
50,message,note,strong,632.4
1050,message,note,strong,598.6
50,letter,note,weak,537.0
1050,letter,note,weak,607.5
50,sly,note,unrel_strong,638.6
1050,sly,note,unrel_strong,736.3
50,bold,note,unrel_weak,680.9
1050,bold,note,unrel_weak,712.6
50,worthless,nothing,strong,574.1
1050,worthless,nothing,strong,706.4
50,worth,nothing,weak,609.8
1050,worth,nothing,weak,696.2
50,overcome,nothing,unrel_strong,607.2
1050,overcome,nothing,unrel_strong,674.2
50,strike,nothing,unrel_weak,672.8
1050,strike,nothing,unrel_weak,636.9
50,mystery,novel,strong,639.8
1050,mystery,novel,strong,709.6
50,author,novel,weak,624.3
1050,author,novel,weak,612.7
50,cookbook,novel,unrel_strong,680.8
1050,cookbook,novel,unrel_strong,752.0
50,curved,novel,unrel_weak,662.4
1050,curved,novel,unrel_weak,753.7
50,beginner,novice,strong,702.0
1050,beginner,novice,strong,728.7
50,expert,novice,weak,737.5
1050,expert,novice,weak,791.2
50,rod,novice,unrel_strong,811.0
1050,rod,novice,unrel_strong,986.4
50,neck,novice,unrel_weak,794.4
1050,neck,novice,unrel_weak,778.5
50,happening,now,strong,575.8
1050,happening,now,strong,580.9
50,due,now,weak,707.0
1050,due,now,weak,671.2
50,cough,now,unrel_strong,659.7
1050,cough,now,unrel_strong,624.5
50,secluded,now,unrel_weak,586.6
1050,secluded,now,unrel_weak,761.2
50,digit,number,strong,637.8
1050,digit,number,strong,703.7
50,identification,number,weak,618.4
1050,identification,number,weak,663.5
50,shower,number,unrel_strong,716.1
