isi,prime,target,condition,meanRT
1050,poor,dinosaur,unrel_weak,536.6
50,indirect,direct,strong,554.3
1050,indirect,direct,strong,575.4
50,point,direct,weak,565.2
1050,point,direct,weak,596.6
50,reindeer,direct,unrel_strong,590.0
1050,reindeer,direct,unrel_strong,535.9
50,wedding,direct,unrel_weak,574.8
1050,wedding,direct,unrel_weak,538.9
50,compass,direction,strong,562.8
1050,compass,direction,strong,528.7
50,clockwise,direction,weak,594.9
1050,clockwise,direction,weak,524.9
50,liberal,direction,unrel_strong,595.1
1050,liberal,direction,unrel_strong,541.3
50,scientist,direction,unrel_weak,580.8
1050,scientist,direction,unrel_weak,573.3
50,instructions,directions,strong,532.3
1050,instructions,directions,strong,599.5
50,instruct,directions,weak,569.6
1050,instruct,directions,weak,577.2
50,tuba,directions,unrel_strong,546.2
1050,tuba,directions,unrel_strong,585.0
50,hung,directions,unrel_weak,550.4
1050,hung,directions,unrel_weak,551.6
50,soil,dirt,strong,658.0
1050,soil,dirt,strong,567.7
50,fill,dirt,weak,484.6
1050,fill,dirt,weak,504.3
50,prime,dirt,unrel_strong,550.1
1050,prime,dirt,unrel_strong,518.8
50,dull,dirt,unrel_weak,543.2
1050,dull,dirt,unrel_weak,563.8
50,clean,dirty,strong,499.2
1050,clean,dirty,strong,563.4
50,lice,dirty,weak,509.2
1050,lice,dirty,weak,495.6
50,gymnastics,dirty,unrel_strong,514.6
1050,gymnastics,dirty,unrel_strong,528.4
50,suds,dirty,unrel_weak,573.3
1050,suds,dirty,unrel_weak,518.6
50,agree,disagree,strong,560.0
1050,agree,disagree,strong,493.5
50,argue,disagree,weak,600.0
1050,argue,disagree,weak,673.2
50,mailman,disagree,unrel_strong,542.7
1050,mailman,disagree,unrel_strong,497.2
50,compose,disagree,unrel_weak,650.9
1050,compose,disagree,unrel_weak,600.5
50,agreement,disagreement,strong,564.6
1050,agreement,disagreement,strong,554.3
50,argument,disagreement,weak,557.2
1050,argument,disagreement,weak,573.7
50,disc,disagreement,unrel_strong,606.3
1050,disc,disagreement,unrel_strong,566.5
50,seam,disagreement,unrel_weak,637.4
1050,seam,disagreement,unrel_weak,547.6
50,reappear,disappear,strong,613.8
1050,reappear,disappear,strong,495.4
50,perish,disappear,weak,599.6
1050,perish,disappear,weak,555.9
50,annoying,disappear,unrel_strong,565.1
1050,annoying,disappear,unrel_strong,625.8
50,mature,disappear,unrel_weak,613.5
1050,mature,disappear,unrel_weak,567.5
50,compact,disc,strong,553.5
1050,compact,disc,strong,515.5
50,computer,disc,weak,522.0
1050,computer,disc,weak,512.4
50,generous,disc,unrel_strong,621.2
1050,generous,disc,unrel_strong,496.3
50,careless,disc,unrel_weak,544.8
1050,careless,disc,unrel_weak,501.1
50,infection,disease,strong,638.9
1050,infection,disease,strong,642.1
50,treatment,disease,weak,729.9
1050,treatment,disease,weak,481.1
50,republic,disease,unrel_strong,564.0
1050,republic,disease,unrel_strong,585.8
50,remover,disease,unrel_weak,536.9
1050,remover,disease,unrel_weak,600.0
50,gross,disgusting,strong,564.0
1050,gross,disgusting,strong,588.0
50,crude,disgusting,weak,541.5
1050,crude,disgusting,weak,607.7
50,antlers,disgusting,unrel_strong,640.2
1050,antlers,disgusting,unrel_strong,544.3
50,monarch,disgusting,unrel_weak,568.7
1050,monarch,disgusting,unrel_weak,564.7
50,china,dish,strong,475.1
1050,china,dish,strong,545.4
50,rinse,dish,weak,512.9
1050,rinse,dish,weak,496.9
50,cap,dish,unrel_strong,536.8
1050,cap,dish,unrel_strong,543.4
50,life,dish,unrel_weak,557.1
1050,life,dish,unrel_weak,526.8
50,plates,dishes,strong,546.7
1050,plates,dishes,strong,513.5
50,scrub,dishes,weak,525.3
1050,scrub,dishes,weak,517.1
50,he,dishes,unrel_strong,565.5
1050,he,dishes,unrel_strong,522.3
50,nature,dishes,unrel_weak,550.2
1050,nature,dishes,unrel_weak,532.6
50,scuba,dive,strong,527.9
1050,scuba,dive,strong,473.9
50,swan,dive,weak,558.4
1050,swan,dive,weak,500.0
50,selfish,dive,unrel_strong,523.2
1050,selfish,dive,unrel_strong,487.4
50,dime,dive,unrel_weak,553.9
1050,dime,dive,unrel_weak,562.2
50,separate,divide,strong,569.3
1050,separate,divide,strong,534.5
50,quotient,divide,weak,549.3
1050,quotient,divide,weak,546.0
50,indoors,divide,unrel_strong,524.4
1050,indoors,divide,unrel_strong,572.5
50,responsibility,divide,unrel_weak,541.4
1050,responsibility,divide,unrel_weak,658.8
50,make,do,strong,460.9
1050,make,do,strong,499.2
50,let,do,weak,580.9
1050,let,do,weak,590.7
50,binder,do,unrel_strong,532.4
1050,binder,do,unrel_strong,557.0
50,doorway,do,unrel_weak,503.3
1050,doorway,do,unrel_weak,487.0
50,medical,doctor,strong,516.4
1050,medical,doctor,strong,528.8
50,physical,doctor,weak,507.4
1050,physical,doctor,weak,507.5
50,indirect,doctor,unrel_strong,552.0
1050,indirect,doctor,unrel_strong,494.7
50,soak,doctor,unrel_weak,501.0
1050,soak,doctor,unrel_weak,544.8
50,deer,doe,strong,542.0
1050,deer,doe,strong,579.9
50,stag,doe,weak,559.8
1050,stag,doe,weak,496.8
50,spontaneous,doe,unrel_strong,668.1
1050,spontaneous,doe,unrel_strong,560.3
50,nail,doe,unrel_weak,506.9
1050,nail,doe,unrel_weak,538.1
50,breed,dog,strong,465.1
1050,breed,dog,strong,489.2
50,pluto,dog,weak,544.1
1050,pluto,dog,weak,490.6
50,slick,dog,unrel_strong,495.0
1050,slick,dog,unrel_strong,499.0
50,roach,dog,unrel_weak,523.8
1050,roach,dog,unrel_weak,535.8
50,porcelain,doll,strong,531.0
1050,porcelain,doll,strong,493.2
50,toy,doll,weak,630.4
1050,toy,doll,weak,496.8
50,hoe,doll,unrel_strong,701.0
1050,hoe,doll,unrel_strong,477.3
50,button,doll,unrel_weak,539.4
1050,button,doll,unrel_weak,514.7
50,buck,dollar,strong,512.2
1050,buck,dollar,strong,458.0
50,pound,dollar,weak,553.5
1050,pound,dollar,weak,509.5
50,glory,dollar,unrel_strong,535.5
1050,glory,dollar,unrel_strong,516.2
50,question,dollar,unrel_weak,537.9
1050,question,dollar,unrel_weak,608.0
50,cents,dollars,strong,517.9
1050,cents,dollars,strong,610.6
50,fund,dollars,weak,519.6
1050,fund,dollars,weak,512.6
50,border,dollars,unrel_strong,504.3
1050,border,dollars,unrel_strong,577.4
50,rooster,dollars,unrel_weak,514.9
1050,rooster,dollars,unrel_weak,528.7
50,flipper,dolphin,strong,542.2
1050,flipper,dolphin,strong,512.9
50,fin,dolphin,weak,520.2
1050,fin,dolphin,weak,524.5
50,moustache,dolphin,unrel_strong,530.9
1050,moustache,dolphin,unrel_strong,654.1
50,sheet,dolphin,unrel_weak,599.2
1050,sheet,dolphin,unrel_weak,524.9
50,finished,done,strong,506.0
1050,finished,done,strong,471.4
50,enough,done,weak,623.9
1050,enough,done,weak,507.6
50,thunder,done,unrel_strong,507.4
1050,thunder,done,unrel_strong,605.8
50,leg,done,unrel_weak,507.7
1050,leg,done,unrel_weak,483.6
50,ass,donkey,strong,547.5
1050,ass,donkey,strong,537.0
50,zebra,donkey,weak,487.6
1050,zebra,donkey,weak,472.4
50,skillet,donkey,unrel_strong,579.6
1050,skillet,donkey,unrel_strong,510.1
50,chef,donkey,unrel_weak,522.9
1050,chef,donkey,unrel_weak,528.7
50,knock,door,strong,543.2
1050,knock,door,strong,570.2
50,hatch,door,weak,525.4
1050,hatch,door,weak,489.8
50,bet,door,unrel_strong,506.1
1050,bet,door,unrel_strong,514.4
50,dustpan,door,unrel_weak,587.0
1050,dustpan,door,unrel_weak,454.0
50,connect,dots,strong,522.6
1050,connect,dots,strong,519.4
50,spots,dots,weak,527.2
1050,spots,dots,weak,496.8
50,child,dots,unrel_strong,505.9
1050,child,dots,unrel_strong,502.3
50,orient,dots,unrel_weak,515.0
1050,orient,dots,unrel_weak,434.1
50,pastry,doughnut,strong,527.5
1050,pastry,doughnut,strong,687.8
50,dough,doughnut,weak,485.2
1050,dough,doughnut,weak,546.1
50,develop,doughnut,unrel_strong,595.8
1050,develop,doughnut,unrel_strong,640.8
50,ill,doughnut,unrel_weak,634.8
1050,ill,doughnut,unrel_weak,577.9
50,lay,down,strong,510.7
1050,lay,down,strong,507.4
50,tumble,down,weak,488.7
1050,tumble,down,weak,575.3
50,flat,down,unrel_strong,557.2
1050,flat,down,unrel_strong,489.7
50,competence,down,unrel_weak,559.6
1050,competence,down,unrel_weak,508.8
50,sketch,draw,strong,509.0
1050,sketch,draw,strong,512.6
50,artist,draw,weak,587.3
1050,artist,draw,weak,483.1
50,award,draw,unrel_strong,541.0
1050,award,draw,unrel_strong,499.8
50,fever,draw,unrel_weak,542.6
1050,fever,draw,unrel_weak,489.7
50,sleep,dream,strong,530.7
1050,sleep,dream,strong,519.6
50,possible,dream,weak,506.9
1050,possible,dream,weak,470.8
50,topic,dream,unrel_strong,589.9
1050,topic,dream,unrel_strong,470.6
50,technology,dream,unrel_weak,513.5
1050,technology,dream,unrel_weak,555.3
50,formal,dress,strong,512.8
1050,formal,dress,strong,601.6
50,wear,dress,weak,523.2
1050,wear,dress,weak,491.6
50,keeper,dress,unrel_strong,611.4
1050,keeper,dress,unrel_strong,511.1
50,athlete,dress,unrel_weak,521.5
1050,athlete,dress,unrel_weak,546.6
50,slurp,drink,strong,573.7
1050,slurp,drink,strong,513.1
50,alcohol,drink,weak,609.7
1050,alcohol,drink,weak,461.2
50,ghetto,drink,unrel_strong,545.3
1050,ghetto,drink,unrel_strong,531.4
50,perish,drink,unrel_weak,550.2
1050,perish,drink,unrel_weak,463.4
50,leak,drip,strong,547.6
1050,leak,drip,strong,511.6
50,faucet,drip,weak,463.2
1050,faucet,drip,weak,518.3
50,energy,drip,unrel_strong,542.3
1050,energy,drip,unrel_strong,469.0
50,swatter,drip,unrel_weak,482.8
1050,swatter,drip,unrel_weak,526.9
50,steer,drive,strong,545.0
1050,steer,drive,strong,492.8
50,van,drive,weak,464.2
1050,van,drive,weak,568.2
50,impact,drive,unrel_strong,583.8
1050,impact,drive,unrel_strong,505.2
50,hornet,drive,unrel_weak,563.3
1050,hornet,drive,unrel_weak,485.0
50,screw,driver,strong,580.1
1050,screw,driver,strong,547.8
50,truck,driver,weak,508.8
1050,truck,driver,weak,560.5
50,basket,driver,unrel_strong,612.1
1050,basket,driver,unrel_strong,552.6
50,safe,driver,unrel_weak,493.1
1050,safe,driver,unrel_weak,490.0
50,reckless,driving,strong,475.5
1050,reckless,driving,strong,558.4
50,license,driving,weak,524.7
1050,license,driving,weak,551.3
50,picture,driving,unrel_strong,602.3
1050,picture,driving,unrel_strong,535.8
50,dough,driving,unrel_weak,541.6
1050,dough,driving,unrel_weak,481.2
50,drip,drop,strong,583.2
1050,drip,drop,strong,473.6
50,spill,drop,weak,487.3
1050,spill,drop,weak,485.7
50,cursive,drop,unrel_strong,565.6
1050,cursive,drop,unrel_strong,566.4
50,belly,drop,unrel_weak,469.2
1050,belly,drop,unrel_weak,478.8
50,heroine,drug,strong,533.2
1050,heroine,drug,strong,499.0
50,acid,drug,weak,555.8
1050,acid,drug,weak,484.0
50,lots,drug,unrel_strong,526.5
1050,lots,drug,unrel_strong,521.3
50,nose,drug,unrel_weak,576.9
1050,nose,drug,unrel_weak,479.8
50,illegal,drugs,strong,522.4
1050,illegal,drugs,strong,486.9
50,heroin,drugs,weak,541.4
1050,heroin,drugs,weak,475.6
50,accelerate,drugs,unrel_strong,527.8
1050,accelerate,drugs,unrel_strong,472.3
50,retain,drugs,unrel_weak,534.9
1050,retain,drugs,unrel_weak,519.0
50,intoxicated,drunk,strong,547.4
1050,intoxicated,drunk,strong,461.4
50,stoned,drunk,weak,514.7
1050,stoned,drunk,weak,493.1
50,diminish,drunk,unrel_strong,528.6
1050,diminish,drunk,unrel_strong,510.7
50,condition,drunk,unrel_weak,541.0
1050,condition,drunk,unrel_weak,480.0
50,wet,dry,strong,544.9
1050,wet,dry,strong,476.9
50,thirsty,dry,weak,570.6
1050,thirsty,dry,weak,516.6
50,tension,dry,unrel_strong,562.6
1050,tension,dry,unrel_strong,493.7
50,estimate,dry,unrel_weak,496.3
1050,estimate,dry,unrel_weak,487.6
50,quack,duck,strong,546.6
1050,quack,duck,strong,467.3
50,mongoose,duck,weak,585.4
1050,mongoose,duck,weak,522.2
50,girlfriend,duck,unrel_strong,514.7
1050,girlfriend,duck,unrel_strong,536.4
50,fungus,duck,unrel_weak,523.6
1050,fungus,duck,unrel_weak,496.8
50,boring,dull,strong,531.2
1050,boring,dull,strong,507.5
50,tarnish,dull,weak,543.6
1050,tarnish,dull,weak,524.7
50,beginner,dull,unrel_strong,539.8
1050,beginner,dull,unrel_strong,534.4
50,remember,dull,unrel_weak,570.9
1050,remember,dull,unrel_weak,507.1
50,smart,dumb,strong,490.6
1050,smart,dumb,strong,509.5
50,idiot,dumb,weak,516.6
1050,idiot,dumb,weak,468.9
50,experience,dumb,unrel_strong,542.2
1050,experience,dumb,unrel_strong,499.8
50,courageous,dumb,unrel_weak,518.4
1050,courageous,dumb,unrel_weak,516.9
50,lint,dust,strong,512.5
1050,lint,dust,strong,476.0
50,cleaning,dust,weak,549.6
1050,cleaning,dust,weak,494.3
50,heaven,dust,unrel_strong,557.8
1050,heaven,dust,unrel_strong,489.6
50,missile,dust,unrel_weak,520.8
1050,missile,dust,unrel_weak,543.7
50,obligation,duty,strong,565.7
1050,obligation,duty,strong,546.2
50,responsibility,duty,weak,570.9
1050,responsibility,duty,weak,563.6
50,gone,duty,unrel_strong,625.4
1050,gone,duty,unrel_strong,559.5
50,empty,duty,unrel_weak,542.0
1050,empty,duty,unrel_weak,581.6
50,late,early,strong,514.7
1050,late,early,strong,546.9
50,morning,early,weak,487.2
1050,morning,early,weak,453.8
50,dim,early,unrel_strong,499.2
1050,dim,early,unrel_strong,504.0
50,core,early,unrel_weak,553.6
1050,core,early,unrel_weak,595.1
50,world,earth,strong,594.2
1050,world,earth,strong,465.3
50,matter,earth,weak,544.0
1050,matter,earth,weak,484.4
50,pieces,earth,unrel_strong,560.3
1050,pieces,earth,unrel_strong,486.8
50,blot,earth,unrel_weak,550.2
1050,blot,earth,unrel_weak,511.5
50,disaster,earthquake,strong,576.2
1050,disaster,earthquake,strong,545.5
50,evacuate,earthquake,weak,574.1
1050,evacuate,earthquake,weak,523.5
50,hardy,earthquake,unrel_strong,573.3
1050,hardy,earthquake,unrel_strong,502.7
50,well,earthquake,unrel_weak,595.6
1050,well,earthquake,unrel_weak,505.0
50,west,east,strong,568.6
1050,west,east,strong,568.8
50,direction,east,weak,652.9
1050,direction,east,weak,433.9
50,exact,east,unrel_strong,593.7
1050,exact,east,unrel_strong,579.8
50,stewardess,east,unrel_weak,594.6
1050,stewardess,east,unrel_weak,566.0
50,simple,easy,strong,616.9
1050,simple,easy,strong,484.6
50,tranquil,easy,weak,563.4
1050,tranquil,easy,weak,638.3
50,vast,easy,unrel_strong,560.3
1050,vast,easy,unrel_strong,571.9
50,healthy,easy,unrel_weak,507.3
1050,healthy,easy,unrel_weak,608.4
50,yolk,egg,strong,526.5
1050,yolk,egg,strong,474.1
50,protein,egg,weak,521.3
1050,protein,egg,weak,500.8
50,meaning,egg,unrel_strong,501.0
1050,meaning,egg,unrel_strong,533.0
50,content,egg,unrel_weak,469.2
1050,content,egg,unrel_weak,492.6
50,boiled,eggs,strong,501.8
1050,boiled,eggs,strong,457.7
50,row,eggs,weak,587.0
1050,row,eggs,weak,537.4
50,trick,eggs,unrel_strong,522.8
1050,trick,eggs,unrel_strong,511.7
50,mend,eggs,unrel_weak,506.7
1050,mend,eggs,unrel_weak,482.7
50,figure,eight,strong,510.3
1050,figure,eight,strong,536.6
50,section,eight,weak,526.3
1050,section,eight,weak,523.8
50,society,eight,unrel_strong,517.1
1050,society,eight,unrel_strong,575.0
50,treatment,eight,unrel_weak,601.0
1050,treatment,eight,unrel_weak,646.8
50,vote,elect,strong,543.2
1050,vote,elect,strong,502.5
50,ballot,elect,weak,597.4
1050,ballot,elect,weak,523.8
50,century,elect,unrel_strong,600.3
1050,century,elect,unrel_strong,579.0
50,breast,elect,unrel_weak,599.0
1050,breast,elect,unrel_weak,575.0
50,energy,electricity,strong,630.9
1050,energy,electricity,strong,611.3
50,amp,electricity,weak,586.5
1050,amp,electricity,weak,575.7
50,helium,electricity,unrel_strong,617.6
1050,helium,electricity,unrel_strong,660.6
50,bury,electricity,unrel_weak,624.6
1050,bury,electricity,unrel_weak,518.6
50,tusk,elephant,strong,496.0
1050,tusk,elephant,strong,479.2
50,husk,elephant,weak,533.7
1050,husk,elephant,weak,556.8
50,carrot,elephant,unrel_strong,554.7
1050,carrot,elephant,unrel_strong,472.6
50,tunnel,elephant,unrel_weak,542.6
1050,tunnel,elephant,unrel_weak,533.2
50,ten,eleven,strong,489.6
1050,ten,eleven,strong,527.2
50,seven,eleven,weak,527.2
1050,seven,eleven,weak,527.1
50,beans,eleven,unrel_strong,535.3
1050,beans,eleven,unrel_strong,563.5
50,house,eleven,unrel_weak,494.2
1050,house,eleven,unrel_weak,625.3
50,humiliate,embarrass,strong,620.9
1050,humiliate,embarrass,strong,594.8
50,degrade,embarrass,weak,736.6
1050,degrade,embarrass,weak,640.8
50,lap,embarrass,unrel_strong,573.7
1050,lap,embarrass,unrel_strong,581.0
50,stairway,embarrass,unrel_weak,663.5
1050,stairway,embarrass,unrel_weak,615.7
50,ambulance,emergency,strong,564.3
1050,ambulance,emergency,strong,584.7
50,siren,emergency,weak,606.4
1050,siren,emergency,weak,555.5
50,europe,emergency,unrel_strong,607.3
1050,europe,emergency,unrel_strong,613.0
50,waste,emergency,unrel_weak,752.5
1050,waste,emergency,unrel_weak,559.8
50,feeling,emotion,strong,533.3
1050,feeling,emotion,strong,555.9
50,expression,emotion,weak,575.8
1050,expression,emotion,weak,554.2
50,gate,emotion,unrel_strong,600.3
1050,gate,emotion,unrel_strong,555.3
50,storage,emotion,unrel_weak,628.3
1050,storage,emotion,unrel_weak,568.9
50,roman,empire,strong,551.5
1050,roman,empire,strong,504.1
50,dynasty,empire,weak,632.7
1050,dynasty,empire,weak,534.0
50,variety,empire,unrel_strong,532.0
1050,variety,empire,unrel_strong,564.5
50,scar,empire,unrel_weak,508.5
1050,scar,empire,unrel_weak,542.3
50,employee,employer,strong,673.9
1050,employee,employer,strong,609.5
50,boss,employer,weak,589.9
1050,boss,employer,weak,525.8
50,grain,employer,unrel_strong,577.8
1050,grain,employer,unrel_strong,590.0
50,ridicule,employer,unrel_weak,640.2
1050,ridicule,employer,unrel_weak,608.1
50,vacancy,empty,strong,506.5
1050,vacancy,empty,strong,549.0
50,without,empty,weak,492.0
1050,without,empty,weak,470.5
50,appraise,empty,unrel_strong,512.8
1050,appraise,empty,unrel_strong,481.8
50,blubber,empty,unrel_weak,543.7
1050,blubber,empty,unrel_weak,452.6
50,discourage,encourage,strong,669.6
1050,discourage,encourage,strong,616.5
50,recommend,encourage,weak,656.9
1050,recommend,encourage,weak,615.8
50,solution,encourage,unrel_strong,581.5
1050,solution,encourage,unrel_strong,620.7
50,politician,encourage,unrel_weak,625.6
1050,politician,encourage,unrel_weak,586.1
50,outcome,end,strong,466.6
1050,outcome,end,strong,481.7
50,summary,end,weak,507.1
1050,summary,end,weak,470.1
50,gentleman,end,unrel_strong,489.4
1050,gentleman,end,unrel_strong,538.1
50,nitrogen,end,unrel_weak,534.9
1050,nitrogen,end,unrel_weak,550.6
50,adversary,enemy,strong,517.8
1050,adversary,enemy,strong,504.1
50,friendship,enemy,weak,475.6
1050,friendship,enemy,weak,525.0
50,satin,enemy,unrel_strong,612.2
1050,satin,enemy,unrel_strong,526.2
50,back,enemy,unrel_weak,518.9
1050,back,enemy,unrel_weak,470.0
50,london,england,strong,587.2
1050,london,england,strong,477.4
50,royal,england,weak,523.5
1050,royal,england,weak,569.7
50,sheep,england,unrel_strong,528.5
1050,sheep,england,unrel_strong,533.0
50,banker,england,unrel_weak,569.6
1050,banker,england,unrel_weak,568.6
50,language,english,strong,616.1
1050,language,english,strong,567.9
50,comma,english,weak,566.1
1050,comma,english,weak,539.9
50,brunette,english,unrel_strong,627.3
1050,brunette,english,unrel_strong,472.8
50,notify,english,unrel_weak,510.2
1050,notify,english,unrel_weak,596.4
50,magnify,enlarge,strong,634.0
1050,magnify,enlarge,strong,560.1
50,increase,enlarge,weak,546.5
1050,increase,enlarge,weak,578.1
50,here,enlarge,unrel_strong,546.0
1050,here,enlarge,unrel_strong,621.2
50,mints,enlarge,unrel_weak,561.2
1050,mints,enlarge,unrel_weak,538.7
50,plenty,enough,strong,508.5
1050,plenty,enough,strong,504.1
50,often,enough,weak,557.4
1050,often,enough,weak,549.5
50,define,enough,unrel_strong,672.5
1050,define,enough,unrel_strong,485.4
50,christian,enough,unrel_weak,517.2
1050,christian,enough,unrel_weak,513.3
50,exit,enter,strong,574.5
1050,exit,enter,strong,495.3
50,entry,enter,weak,520.2
1050,entry,enter,weak,502.9
50,control,enter,unrel_strong,517.6
1050,control,enter,unrel_strong,489.0
50,empire,enter,unrel_weak,564.9
1050,empire,enter,unrel_weak,499.5
50,surroundings,environment,strong,613.3
1050,surroundings,environment,strong,599.0
50,pollution,environment,weak,578.0
1050,pollution,environment,weak,583.7
